Chr1	1	3000000	18.45
Chr1	300001	3300000	17.78
Chr1	600001	3600000	17.49
Chr1	900001	3900000	16.45
Chr1	1200001	4200000	15.28
Chr1	1500001	4500000	13.41
Chr1	1800001	4800000	13.75
Chr1	2100001	5100000	12.7
Chr1	2400001	5400000	13.26
Chr1	2700001	5700000	13.7
Chr1	3000001	6000000	13.97
Chr1	3300001	6300000	13.02
Chr1	3600001	6600000	14.64
Chr1	3900001	6900000	14.17
Chr1	4200001	7200000	15.05
Chr1	4500001	7500000	16.04
Chr1	4800001	7800000	16.21
Chr1	5100001	8100000	16.74
Chr1	5400001	8400000	15.75
Chr1	5700001	8700000	16.86
Chr1	6000001	9000000	16.49
Chr1	6300001	9300000	16.78
Chr1	6600001	9600000	16.16
Chr1	6900001	9900000	17.14
Chr1	7200001	10200000	17.59
Chr1	7500001	10500000	18.23
Chr1	7800001	10800000	18.55
Chr1	8100001	11100000	18.93
Chr1	8400001	11400000	20.11
Chr1	8700001	11700000	19.62
Chr1	9000001	12000000	20.32
Chr1	9300001	12300000	22.15
Chr1	9600001	12600000	23.02
Chr1	9900001	12900000	23.96
Chr1	10200001	13200000	28.48
Chr1	10500001	13500000	28.22
Chr1	10800001	13800000	29.72
Chr1	11100001	14100000	30.82
Chr1	11400001	14400000	30.6
Chr1	11700001	14700000	30.59
Chr1	12000001	15000000	32.1
Chr1	12300001	15300000	31.4
Chr1	12600001	15600000	31.9
Chr1	12900001	15900000	32.96
Chr1	13200001	16200000	29.03
Chr1	13500001	16500000	32.03
Chr1	13800001	16800000	34.26
Chr1	14100001	17100000	34.06
Chr1	14400001	17400000	38.26
Chr1	14700001	17700000	40.12
Chr1	15000001	18000000	40.62
Chr1	15300001	18300000	40.48
Chr1	15600001	18600000	40.58
Chr1	15900001	18900000	38.64
Chr1	16200001	19200000	39.12
Chr1	16500001	19500000	37.86
Chr1	16800001	19800000	34.97
Chr1	17100001	20100000	36.2
Chr1	17400001	20400000	34.51
Chr1	17700001	20700000	32.07
Chr1	18000001	21000000	30.16
Chr1	18300001	21300000	32.3
Chr1	18600001	21600000	33.66
Chr1	18900001	21900000	34.29
Chr1	19200001	22200000	33.6
Chr1	19500001	22500000	33.29
Chr1	19800001	22800000	33.14
Chr1	20100001	23100000	30.81
Chr1	20400001	23400000	28.51
Chr1	20700001	23700000	29.5
Chr1	21000001	24000000	29.14
Chr1	21300001	24300000	26.51
Chr1	21600001	24600000	23.42
Chr1	21900001	24900000	22.64
Chr1	22200001	25200000	21.83
Chr1	22500001	25500000	21.68
Chr1	22800001	25800000	21.32
Chr1	23100001	26100000	21.65
Chr1	23400001	26400000	21.34
Chr1	23700001	26700000	20.36
Chr1	24000001	27000000	20.75
Chr1	24300001	27300000	21.42
Chr1	24600001	27600000	22.09
Chr1	24900001	27900000	21.25
Chr1	25200001	28200000	22.71
Chr1	25500001	28500000	20.56
Chr1	25800001	28800000	20.81
Chr1	26100001	29100000	19.99
Chr1	26400001	29400000	19.76
Chr1	26700001	29700000	19.69
Chr1	27000001	30000000	19.21
Chr1	27300001	30300000	18.15
Chr1	27600001	30600000	16.74
Chr1	27900001	30900000	17.08
Chr1	28200001	31200000	15.31
Chr1	28500001	31500000	16.66
Chr1	28800001	31800000	16.24
Chr1	29100001	32100000	15.54
Chr1	29400001	32400000	15.33
Chr1	29700001	32700000	15.3
Chr1	30000001	33000000	14.85
Chr1	30300001	33300000	13.97
Chr1	30600001	33600000	14.46
Chr1	30900001	33900000	14.93
Chr1	31200001	34200000	15.34
Chr1	31500001	34500000	15.46
Chr1	31800001	34800000	15.38
Chr1	32100001	35100000	15.63
Chr1	32400001	35400000	16.4
Chr1	32700001	35700000	16.22
Chr1	33000001	36000000	17.15
Chr1	33300001	36300000	17.8
Chr1	33600001	36600000	19.2
Chr1	33900001	36900000	19.22
Chr1	34200001	37200000	19.4
Chr1	34500001	37500000	18.67
Chr1	34800001	37800000	19.07
Chr1	35100001	38100000	19.46
Chr1	35400001	38400000	18.52
Chr1	35700001	38700000	18.64
Chr1	36000001	39000000	18.01
Chr1	36300001	39300000	17.84
Chr1	36600001	39600000	16.14
Chr1	36900001	39900000	15.74
Chr1	37200001	40200000	16.44
Chr1	37500001	40500000	15.49
Chr1	37800001	40800000	14.01
Chr1	38100001	41100000	13.76
Chr1	38400001	41400000	13.92
Chr1	38700001	41700000	13.9
Chr1	39000001	42000000	14.54
Chr1	39300001	42300000	15.23
Chr1	39600001	42600000	15.33
Chr1	39900001	42900000	16.93
Chr1	40200001	43200000	15.77
Chr1	40500001	43500000	16.45
Chr1	40800001	43672899	18.42
Chr2	1	3000000	16.54
Chr2	300001	3300000	16.9
Chr2	600001	3600000	17.74
Chr2	900001	3900000	18.18
Chr2	1200001	4200000	19.01
Chr2	1500001	4500000	19.22
Chr2	1800001	4800000	19.68
Chr2	2100001	5100000	19.85
Chr2	2400001	5400000	18.69
Chr2	2700001	5700000	16.57
Chr2	3000001	6000000	16.3
Chr2	3300001	6300000	16.62
Chr2	3600001	6600000	17.08
Chr2	3900001	6900000	15.8
Chr2	4200001	7200000	15.81
Chr2	4500001	7500000	17.63
Chr2	4800001	7800000	18.3
Chr2	5100001	8100000	20.39
Chr2	5400001	8400000	25.24
Chr2	5700001	8700000	24.53
Chr2	6000001	9000000	25.53
Chr2	6300001	9300000	24.91
Chr2	6600001	9600000	25.34
Chr2	6900001	9900000	27.37
Chr2	7200001	10200000	28.2
Chr2	7500001	10500000	28
