Chr1	1	3000000	24.00
Chr1	300001	3300000	19.43
Chr1	600001	3600000	19.73
Chr1	900001	3900000	13.71
Chr1	1200001	4200000	14.69
Chr1	1500001	4500000	12.20
Chr1	1800001	4800000	14.96
Chr1	2100001	5100000	15.38
Chr1	2400001	5400000	16.05
Chr1	2700001	5700000	12.64
Chr1	3000001	6000000	10.66
Chr1	3300001	6300000	11.37
Chr1	3600001	6600000	15.76
Chr1	3900001	6900000	14.86
Chr1	4200001	7200000	15.39
Chr1	4500001	7500000	16.90
Chr1	4800001	7800000	14.15
Chr1	5100001	8100000	21.06
Chr1	5400001	8400000	19.85
Chr1	5700001	8700000	25.50
Chr1	6000001	9000000	25.01
Chr1	6300001	9300000	25.86
Chr1	6600001	9600000	21.78
Chr1	6900001	9900000	24.83
Chr1	7200001	10200000	26.72
Chr1	7500001	10500000	24.66
Chr1	7800001	10800000	24.25
Chr1	8100001	11100000	19.90
Chr1	8400001	11400000	18.84
Chr1	8700001	11700000	18.62
Chr1	9000001	12000000	18.94
Chr1	9300001	12300000	18.88
Chr1	9600001	12600000	18.19
Chr1	9900001	12900000	18.59
Chr1	10200001	13200000	21.95
Chr1	10500001	13500000	21.53
Chr1	10800001	13800000	23.61
Chr1	11100001	14100000	23.69
Chr1	11400001	14400000	23.82
Chr1	11700001	14700000	21.84
Chr1	12000001	15000000	22.19
Chr1	12300001	15300000	22.74
Chr1	12600001	15600000	23.08
Chr1	12900001	15900000	20.08
Chr1	13200001	16200000	15.77
Chr1	13500001	16500000	18.81
Chr1	13800001	16800000	18.96
Chr1	14100001	17100000	18.38
Chr1	14400001	17400000	18.35
Chr1	14700001	17700000	17.66
Chr1	15000001	18000000	19.66
Chr1	15300001	18300000	18.78
Chr1	15600001	18600000	19.79
Chr1	15900001	18900000	19.66
Chr1	16200001	19200000	22.47
Chr1	16500001	19500000	20.37
Chr1	16800001	19800000	20.90
Chr1	17100001	20100000	21.74
Chr1	17400001	20400000	25.03
Chr1	17700001	20700000	25.88
Chr1	18000001	21000000	23.13
Chr1	18300001	21300000	23.31
Chr1	18600001	21600000	23.59
Chr1	18900001	21900000	24.33
Chr1	19200001	22200000	20.09
Chr1	19500001	22500000	22.24
Chr1	19800001	22800000	19.31
Chr1	20100001	23100000	18.81
Chr1	20400001	23400000	14.98
Chr1	20700001	23700000	17.69
Chr1	21000001	24000000	19.85
Chr1	21300001	24300000	20.20
Chr1	21600001	24600000	19.95
Chr1	21900001	24900000	18.85
Chr1	22200001	25200000	19.51
Chr1	22500001	25500000	20.98
Chr1	22800001	25800000	22.08
Chr1	23100001	26100000	24.04
Chr1	23400001	26400000	24.38
Chr1	23700001	26700000	22.65
Chr1	24000001	27000000	22.61
Chr1	24300001	27300000	24.15
Chr1	24600001	27600000	24.76
Chr1	24900001	27900000	25.70
Chr1	25200001	28200000	28.22
Chr1	25500001	28500000	25.05
Chr1	25800001	28800000	25.78
Chr1	26100001	29100000	23.97
Chr1	26400001	29400000	24.24
Chr1	26700001	29700000	25.44
Chr1	27000001	30000000	21.58
Chr1	27300001	30300000	21.53
Chr1	27600001	30600000	19.23
Chr1	27900001	30900000	21.36
Chr1	28200001	31200000	18.07
Chr1	28500001	31500000	20.60
Chr1	28800001	31800000	21.43
Chr1	29100001	32100000	19.59
Chr1	29400001	32400000	20.87
Chr1	29700001	32700000	18.72
Chr1	30000001	33000000	20.24
Chr1	30300001	33300000	17.54
Chr1	30600001	33600000	17.73
Chr1	30900001	33900000	16.62
Chr1	31200001	34200000	18.26
Chr1	31500001	34500000	14.19
Chr1	31800001	34800000	13.73
Chr1	32100001	35100000	16.08
Chr1	32400001	35400000	20.80
Chr1	32700001	35700000	18.63
Chr1	33000001	36000000	16.82
Chr1	33300001	36300000	18.59
Chr1	33600001	36600000	18.92
Chr1	33900001	36900000	19.15
Chr1	34200001	37200000	18.69
Chr1	34500001	37500000	22.25
Chr1	34800001	37800000	25.77
Chr1	35100001	38100000	27.21
Chr1	35400001	38400000	22.89
Chr1	35700001	38700000	25.05
Chr1	36000001	39000000	25.90
Chr1	36300001	39300000	23.80
Chr1	36600001	39600000	23.59
Chr1	36900001	39900000	21.71
Chr1	37200001	40200000	23.03
Chr1	37500001	40500000	20.26
Chr1	37800001	40800000	15.36
Chr1	38100001	41100000	9.97
Chr1	38400001	41400000	9.87
Chr1	38700001	41700000	6.79
Chr1	39000001	42000000	8.03
Chr1	39300001	42300000	9.13
Chr1	39600001	42600000	9.08
Chr1	39900001	42900000	10.53
Chr1	40200001	43200000	8.22
Chr1	40500001	43500000	13.86
