Chr1	1	3000000	4.26
Chr1	300001	3300000	3.3
Chr1	600001	3600000	3.3
Chr1	900001	3900000	2.11
Chr1	1200001	4200000	2.11
Chr1	1500001	4500000	1.52
Chr1	1800001	4800000	1.94
Chr1	2100001	5100000	1.84
Chr1	2400001	5400000	2.01
Chr1	2700001	5700000	1.61
Chr1	3000001	6000000	1.36
Chr1	3300001	6300000	1.36
Chr1	3600001	6600000	2.18
Chr1	3900001	6900000	1.98
Chr1	4200001	7200000	2.18
Chr1	4500001	7500000	2.57
Chr1	4800001	7800000	2.15
Chr1	5100001	8100000	3.38
Chr1	5400001	8400000	2.99
Chr1	5700001	8700000	4.15
Chr1	6000001	9000000	3.98
Chr1	6300001	9300000	4.19
Chr1	6600001	9600000	3.38
Chr1	6900001	9900000	4.1
Chr1	7200001	10200000	4.54
Chr1	7500001	10500000	4.33
Chr1	7800001	10800000	4.33
Chr1	8100001	11100000	3.6
Chr1	8400001	11400000	3.61
Chr1	8700001	11700000	3.48
Chr1	9000001	12000000	3.67
Chr1	9300001	12300000	3.98
Chr1	9600001	12600000	3.98
Chr1	9900001	12900000	4.24
Chr1	10200001	13200000	6
Chr1	10500001	13500000	5.83
Chr1	10800001	13800000	6.75
Chr1	11100001	14100000	7.03
Chr1	11400001	14400000	7.02
Chr1	11700001	14700000	6.41
Chr1	12000001	15000000	6.84
Chr1	12300001	15300000	6.86
Chr1	12600001	15600000	7.08
Chr1	12900001	15900000	6.33
Chr1	13200001	16200000	4.32
Chr1	13500001	16500000	5.74
Chr1	13800001	16800000	6.19
Chr1	14100001	17100000	5.96
Chr1	14400001	17400000	6.68
Chr1	14700001	17700000	6.73
Chr1	15000001	18000000	7.62
Chr1	15300001	18300000	7.24
Chr1	15600001	18600000	7.67
Chr1	15900001	18900000	7.25
Chr1	16200001	19200000	8.44
Chr1	16500001	19500000	7.37
Chr1	16800001	19800000	7
Chr1	17100001	20100000	7.55
Chr1	17400001	20400000	8.33
Chr1	17700001	20700000	8.01
Chr1	18000001	21000000	6.71
Chr1	18300001	21300000	7.24
Chr1	18600001	21600000	7.64
Chr1	18900001	21900000	8.04
Chr1	19200001	22200000	6.45
Chr1	19500001	22500000	7.11
Chr1	19800001	22800000	6.1
Chr1	20100001	23100000	5.52
Chr1	20400001	23400000	4.02
Chr1	20700001	23700000	4.95
Chr1	21000001	24000000	5.53
Chr1	21300001	24300000	5.12
Chr1	21600001	24600000	4.46
Chr1	21900001	24900000	4.07
Chr1	22200001	25200000	4.07
Chr1	22500001	25500000	4.36
Chr1	22800001	25800000	4.52
Chr1	23100001	26100000	5.01
Chr1	23400001	26400000	5.01
Chr1	23700001	26700000	4.43
Chr1	24000001	27000000	4.51
Chr1	24300001	27300000	4.98
Chr1	24600001	27600000	5.27
Chr1	24900001	27900000	5.27
Chr1	25200001	28200000	6.21
Chr1	25500001	28500000	4.97
Chr1	25800001	28800000	5.18
Chr1	26100001	29100000	4.61
Chr1	26400001	29400000	4.61
Chr1	26700001	29700000	4.83
Chr1	27000001	30000000	3.98
Chr1	27300001	30300000	3.75
Chr1	27600001	30600000	3.07
Chr1	27900001	30900000	3.5
Chr1	28200001	31200000	2.63
Chr1	28500001	31500000	3.28
Chr1	28800001	31800000	3.34
Chr1	29100001	32100000	2.91
Chr1	29400001	32400000	3.06
Chr1	29700001	32700000	2.73
Chr1	30000001	33000000	2.87
Chr1	30300001	33300000	2.33
Chr1	30600001	33600000	2.44
Chr1	30900001	33900000	2.35
Chr1	31200001	34200000	2.66
Chr1	31500001	34500000	2.06
Chr1	31800001	34800000	1.98
Chr1	32100001	35100000	2.37
Chr1	32400001	35400000	3.26
Chr1	32700001	35700000	2.88
Chr1	33000001	36000000	2.73
Chr1	33300001	36300000	3.15
Chr1	33600001	36600000	3.46
