Chr1	1	15199416	1
Chr1	15199417	15199917	-1
Chr1	15199918	17032481	1
Chr1	17032482	17032982	-1
Chr1	17032983	17095116	1
Chr1	17095117	17095617	-1
Chr1	17095618	17175514	1
Chr1	17175515	17176015	-1
Chr1	17176016	17246560	1
Chr1	17246561	17247061	-1
Chr1	17247062	43788307	1
Chr10	1	8750508	1
Chr10	8750509	8751009	-1
Chr10	8751010	25287138	1
Chr11	1	13785253	1
Chr11	13785254	13785754	-1
Chr11	13785755	13858263	1
Chr11	13858264	13858764	-1
Chr11	13858765	13915695	1
Chr11	13915696	13916196	-1
Chr11	13916197	14022873	1
Chr11	14022874	14023374	-1
Chr11	14023375	14400232	1
Chr11	14400233	14400733	-1
Chr11	14400734	14449705	1
Chr11	14449706	14450206	-1
Chr11	14450207	14500730	1
Chr11	14500731	14501231	-1
Chr11	14501232	14540870	1
Chr11	14540871	14541371	-1
Chr11	14541372	33688036	1
Chr12	1	34365	1
Chr12	34366	34866	-1
Chr12	34867	11516336	1
Chr12	11516337	11516837	-1
Chr12	11516838	11621922	1
Chr12	11621923	11622423	-1
Chr12	11622424	15506612	1
Chr12	15506613	15507113	-1
Chr12	15507114	22516759	1
Chr12	22516760	22517260	-1
Chr12	22517261	26553524	1
Chr12	26553525	26554025	-1
Chr12	26554026	27221642	1
Chr2	1	14033788	1
Chr2	14033789	14034289	-1
Chr2	14034290	37679109	1
Chr3	1	21035187	1
Chr3	21035188	21035688	-1
Chr3	21035689	38713934	1
Chr4	1	33278127	1
Chr4	33278128	33278628	-1
Chr4	33278629	36912539	1
Chr5	1	4587369	1
Chr5	4587370	4587870	-1
Chr5	4587871	12550283	1
Chr5	12550284	12550784	-1
Chr5	12550785	30689755	1
Chr6	1	15663081	1
Chr6	15663082	15663582	-1
Chr6	15663583	31806779	1
Chr7	1	12729147	1
Chr7	12729148	12729648	-1
Chr7	12729649	30503911	1
Chr8	1	154623	1
Chr8	154624	155124	-1
Chr8	155125	290055	1
Chr8	290056	290556	-1
Chr8	290557	4418583	1
Chr8	4418584	4419084	-1
Chr8	4419085	13650627	1
Chr8	13650628	13651128	-1
Chr8	13651129	30240395	1
Chr9	1	2865029	1
Chr9	2865030	2865530	-1
Chr9	2865531	11132753	1
Chr9	11132754	11133254	-1
Chr9	11133255	13192152	1
Chr9	13192153	13192653	-1
Chr9	13192654	19684786	1
Chr9	19684787	19685287	-1
Chr9	19685288	23029980	1
