Chr1	1	3000000	4.91
Chr1	300001	3300000	4.27
Chr1	600001	3600000	3.85
Chr1	900001	3900000	2.75
Chr1	1200001	4200000	2.27
Chr1	1500001	4500000	1.68
Chr1	1800001	4800000	2.1
Chr1	2100001	5100000	2.01
Chr1	2400001	5400000	2.17
Chr1	2700001	5700000	1.77
Chr1	3000001	6000000	1.53
Chr1	3300001	6300000	1.53
Chr1	3600001	6600000	2.34
Chr1	3900001	6900000	2.39
Chr1	4200001	7200000	2.61
Chr1	4500001	7500000	3
Chr1	4800001	7800000	2.96
Chr1	5100001	8100000	3.68
Chr1	5400001	8400000	3.47
Chr1	5700001	8700000	3.85
Chr1	6000001	9000000	4.55
Chr1	6300001	9300000	4.69
Chr1	6600001	9600000	4.09
Chr1	6900001	9900000	4.27
Chr1	7200001	10200000	4.51
Chr1	7500001	10500000	4.74
Chr1	7800001	10800000	4.35
Chr1	8100001	11100000	4.04
Chr1	8400001	11400000	4.36
Chr1	8700001	11700000	4.66
Chr1	9000001	12000000	4.14
Chr1	9300001	12300000	4.42
Chr1	9600001	12600000	4.2
Chr1	9900001	12900000	4.41
Chr1	10200001	13200000	5.31
Chr1	10500001	13500000	5.93
Chr1	10800001	13800000	6.11
Chr1	11100001	14100000	7.22
Chr1	11400001	14400000	6.72
Chr1	11700001	14700000	6.47
Chr1	12000001	15000000	6.9
Chr1	12300001	15300000	7.25
Chr1	12600001	15600000	7.46
Chr1	12900001	15900000	7.06
Chr1	13200001	16200000	5.94
Chr1	13500001	16500000	5.98
Chr1	13800001	16800000	6.25
Chr1	14100001	17100000	6.09
Chr1	14400001	17400000	6.65
Chr1	14700001	17700000	6.71
Chr1	15000001	18000000	6.78
Chr1	15300001	18300000	7.06
Chr1	15600001	18600000	6.84
Chr1	15900001	18900000	7.07
Chr1	16200001	19200000	6.67
Chr1	16500001	19500000	5.86
Chr1	16800001	19800000	6.32
Chr1	17100001	20100000	7.13
Chr1	17400001	20400000	7.75
Chr1	17700001	20700000	8.04
Chr1	18000001	21000000	7.71
Chr1	18300001	21300000	7.57
Chr1	18600001	21600000	7.78
Chr1	18900001	21900000	8.25
Chr1	19200001	22200000	8.89
Chr1	19500001	22500000	8.82
Chr1	19800001	22800000	8.12
Chr1	20100001	23100000	6.76
Chr1	20400001	23400000	5.58
Chr1	20700001	23700000	5.31
Chr1	21000001	24000000	5.26
Chr1	21300001	24300000	4.95
Chr1	21600001	24600000	5.52
Chr1	21900001	24900000	4.72
Chr1	22200001	25200000	4.46
Chr1	22500001	25500000	4.07
Chr1	22800001	25800000	3.86
Chr1	23100001	26100000	4.36
Chr1	23400001	26400000	5.11
Chr1	23700001	26700000	5.01
Chr1	24000001	27000000	4.54
Chr1	24300001	27300000	3.93
Chr1	24600001	27600000	3.33
Chr1	24900001	27900000	4.32
Chr1	25200001	28200000	4.57
Chr1	25500001	28500000	5.51
Chr1	25800001	28800000	5.51
Chr1	26100001	29100000	4.68
Chr1	26400001	29400000	4.73
Chr1	26700001	29700000	4.33
Chr1	27000001	30000000	4.33
Chr1	27300001	30300000	4.74
Chr1	27600001	30600000	5.73
Chr1	27900001	30900000	4.44
Chr1	28200001	31200000	3.79
Chr1	28500001	31500000	2.86
Chr1	28800001	31800000	3.86
Chr1	29100001	32100000	3.38
Chr1	29400001	32400000	2.58
Chr1	29700001	32700000	3.64
Chr1	30000001	33000000	3.64
Chr1	30300001	33300000	3.22
Chr1	30600001	33600000	2.06
Chr1	30900001	33900000	2.06
Chr1	31200001	34200000	2.3
Chr1	31500001	34500000	2.3
Chr1	31800001	34800000	2.02
Chr1	32100001	35100000	3.37
Chr1	32400001	35400000	3.77
Chr1	32700001	35700000	3.76
Chr1	33000001	36000000	3.76
Chr1	33300001	36300000	3.76
Chr1	33600001	36600000	3.76
Chr1	33900001	36900000	3.76
Chr1	34200001	37200000	3.89
Chr1	34500001	37500000	3.89
Chr1	34800001	37800000	3.85
Chr1	35100001	38100000	2.87
Chr1	35400001	38400000	3.28
Chr1	35700001	38700000	2.23
Chr1	36000001	39000000	3.01
Chr1	36300001	39300000	3.39
Chr1	36600001	39600000	3.79
Chr1	36900001	39900000	3.79
Chr1	37200001	40200000	3.4
Chr1	37500001	40500000	4.48
Chr1	37800001	40800000	3.81
Chr1	38100001	41100000	3.57
Chr1	38400001	41400000	2.77
Chr1	38700001	41700000	3.36
Chr1	39000001	42000000	2.8
Chr1	39300001	42300000	2.42
Chr1	39600001	42600000	2.86
Chr1	39900001	42900000	3.24
Chr1	40200001	43200000	3.56
Chr1	40500001	43500000	2.48
Chr1	40800001	43788308	3.08
Chr2	1	3000000	4.37
Chr2	300001	3300000	4.92
Chr2	600001	3600000	5.21
Chr2	900001	3900000	6.15
Chr2	1200001	4200000	6.15
Chr2	1500001	4500000	6.15
Chr2	1800001	4800000	5.74
Chr2	2100001	5100000	5.74
Chr2	2400001	5400000	4.62
Chr2	2700001	5700000	4.92
Chr2	3000001	6000000	4.54
Chr2	3300001	6300000	4.69
Chr2	3600001	6600000	4.47
Chr2	3900001	6900000	3.33
Chr2	4200001	7200000	3.76
Chr2	4500001	7500000	4.35
Chr2	4800001	7800000	4.28
Chr2	5100001	8100000	5.45
Chr2	5400001	8400000	5.86
